userId,authType,완료한 Stage
ID067648,SUMTOTAL,4
IDFL-00260534,SUMTOTAL,4
IDFL-00293434,SUMTOTAL,4
ID055978,SUMTOTAL,4
IDFL-00277680,SUMTOTAL,4
ID035929,SUMTOTAL,4
IDFL-00263775,SUMTOTAL,4
ID067345,SUMTOTAL,4
IDFL-00289519,SUMTOTAL,4
ID068431,SUMTOTAL,4
ID068352,SUMTOTAL,4
IDFL-00294548,SUMTOTAL,4
ID068756,SUMTOTAL,4
IDFL-00293199,SUMTOTAL,4
ID036161,SUMTOTAL,4
IDFL-00294352,SUMTOTAL,4
ID065801,SUMTOTAL,4
IDFL-00291817,SUMTOTAL,4
ID047200,SUMTOTAL,4
IDFL-00266675,SUMTOTAL,4
ID008439,SUMTOTAL,4
IDFL-00289522,SUMTOTAL,4
IDFL-00267377,SUMTOTAL,4
IDFL-00283604,SUMTOTAL,4
ID045441,SUMTOTAL,4
ID029772,SUMTOTAL,4
IDFL-00291053,SUMTOTAL,4
IDFL-0023629,SUMTOTAL,4
IDFL-00292730,SUMTOTAL,4
IDFL-00291160,SUMTOTAL,4
IDFL-00289524,SUMTOTAL,4
IDFL-00289336,SUMTOTAL,4
ID000900,SUMTOTAL,4
IDFL-0005301,SUMTOTAL,4
ID058646,SUMTOTAL,4
IDFL-00285417,SUMTOTAL,4
ID028515,SUMTOTAL,4
ID048433,SUMTOTAL,4
IDFL-00273631,SUMTOTAL,4
IDFL-00290698,SUMTOTAL,4
ID066540,SUMTOTAL,3
IDFL-0021725,SUMTOTAL,4
ID063114,SUMTOTAL,4
IDFL-00294491,SUMTOTAL,4
IDFL-00292619,SUMTOTAL,4
IDFL-00289526,SUMTOTAL,4
IDFL-00269976,SUMTOTAL,4
IDFL-00272884,SUMTOTAL,4
IDFL-00288062,SUMTOTAL,4
IDFL-00290017,SUMTOTAL,4
IDFL-00285439,SUMTOTAL,4
ID001537,SUMTOTAL,4
IDFL-00273684,SUMTOTAL,4
IDFL-00289857,SUMTOTAL,4
IDFL-00290699,SUMTOTAL,4
IDFL-00273528,SUMTOTAL,4
IDFL-0023630,SUMTOTAL,4
IDFL-00289461,SUMTOTAL,4
ID044892,SUMTOTAL,4
ID033139,SUMTOTAL,4
IDFL-00290366,SUMTOTAL,4
IDFL-0016932,SUMTOTAL,4
IDFL-00291952,SUMTOTAL,4
IDFL-00289858,SUMTOTAL,4
IDFL-00291762,SUMTOTAL,4
IDFL-00291197,SUMTOTAL,4
IDFL-00290701,SUMTOTAL,4
IDFL-00285196,SUMTOTAL,4
IDFL-00273686,SUMTOTAL,4
ID006729,SUMTOTAL,4
IDFL-00294194,SUMTOTAL,4
IDFL-00294490,SUMTOTAL,4
IDFL-00269050,SUMTOTAL,4
IDFL-0018642,SUMTOTAL,4
ID045580,SUMTOTAL,4
IDFL-00267534,SUMTOTAL,4
IDFL-00291198,SUMTOTAL,4
IDFL-00288098,SUMTOTAL,4
IDFL-00284526,SUMTOTAL,4
IDFL-0023225,SUMTOTAL,4
IDFL-00288099,SUMTOTAL,4
IDFL-0005008,SUMTOTAL,4
IDFL-00293139,SUMTOTAL,4
IDFL-00273690,SUMTOTAL,4
IDFL-00261612,SUMTOTAL,4
IDFL-00269309,SUMTOTAL,4
ID056679,SUMTOTAL,4
IDFL-00291168,SUMTOTAL,4
ID030504,SUMTOTAL,4
ID062136,SUMTOTAL,4
IDFL-00286292,SUMTOTAL,4
ID060441,SUMTOTAL,4
ID063059,SUMTOTAL,4
IDFL-00282290,SUMTOTAL,4
ID032827,SUMTOTAL,4
IDFL-00268809,SUMTOTAL,4
IDFL-00289315,SUMTOTAL,4
ID068340,SUMTOTAL,4
IDFL-00292168,SUMTOTAL,4
IDFL-0004080,SUMTOTAL,4
ID000662,SUMTOTAL,4
IDFL-00292986,SUMTOTAL,4
IDFL-00286295,SUMTOTAL,4
IDFL-00291565,SUMTOTAL,4
IDFL-0016074,SUMTOTAL,4
IDFL-0023229,SUMTOTAL,4
IDFL-0023729,SUMTOTAL,4
ID066352,SUMTOTAL,4
ID061010,SUMTOTAL,4
ID063000,SUMTOTAL,4
IDFL-00268192,SUMTOTAL,4
IDFL-0026291,SUMTOTAL,4
ID047463,SUMTOTAL,4
IDFL-00270152,SUMTOTAL,4
IDFL-00282662,SUMTOTAL,4
IDFL-00285345,SUMTOTAL,4
ID044543,SUMTOTAL,4
IDFL-00261734,SUMTOTAL,4
IDFL-00288890,SUMTOTAL,4
IDFL-0023032,SUMTOTAL,4
ID056591,SUMTOTAL,4
ID005913,SUMTOTAL,4
IDFL-00293592,SUMTOTAL,4
ID066674,SUMTOTAL,4
IDFL-00273505,SUMTOTAL,4
IDFL-00294612,SUMTOTAL,4
ID066363,SUMTOTAL,4
ID057699,SUMTOTAL,4
ID054752,SUMTOTAL,4
ID053643,SUMTOTAL,4
IDFL-00292400,SUMTOTAL,4
IDFL-00294039,SUMTOTAL,4
ID008394,SUMTOTAL,4
IDFL-00284435,SUMTOTAL,4
IDFL-00265082,SUMTOTAL,4
IDFL-0023178,SUMTOTAL,4
IDFL-00294611,SUMTOTAL,4
IDFL-00293833,SUMTOTAL,4
IDFL-0025679,SUMTOTAL,4
IDFL-00291180,SUMTOTAL,4
IDFL-00270439,SUMTOTAL,4
ID034506,SUMTOTAL,4
IDFL-00284731,SUMTOTAL,4
ID068151,SUMTOTAL,4
IDFL-00270300,SUMTOTAL,4
IDFL-00290592,SUMTOTAL,4
IDFL-00268116,SUMTOTAL,4
IDFL-00292356,SUMTOTAL,4
IDFL-00282731,SUMTOTAL,4
IDFL-00266358,SUMTOTAL,4
IDFL-00281618,SUMTOTAL,4
ID068621,SUMTOTAL,4
IDFL-00288295,SUMTOTAL,4
IDFL-00290683,SUMTOTAL,4
IDFL-00273773,SUMTOTAL,4
IDFL-00285038,SUMTOTAL,4
ID051957,SUMTOTAL,3
IDFL-0015179,SUMTOTAL,4
IDFL-0025945,SUMTOTAL,4
ID068796,SUMTOTAL,4
IDFL-0024451,SUMTOTAL,4
ID048781,SUMTOTAL,4
IDFL-00290014,SUMTOTAL,4
ID068397,SUMTOTAL,4
IDFL-00280128,SUMTOTAL,4
IDFL-00266469,SUMTOTAL,4
IDFL-00292011,SUMTOTAL,4
IDFL-00292012,SUMTOTAL,4
IDFL-00261078,SUMTOTAL,4
IDFL-00289479,SUMTOTAL,4
IDFL-00291367,SUMTOTAL,4
ID066229,SUMTOTAL,4
IDFL-00293156,SUMTOTAL,4
IDFL-00292886,SUMTOTAL,4
IDFL-00291275,SUMTOTAL,4
IDFL-00272703,SUMTOTAL,4
ID044528,SUMTOTAL,4
ID068857,SUMTOTAL,4
IDFL-00264210,SUMTOTAL,4
IDFL-00287021,SUMTOTAL,4
IDFL-00289144,SUMTOTAL,4
ID032454,SUMTOTAL,4
IDFL-00280133,SUMTOTAL,4
ID046912,SUMTOTAL,4
ID044521,SUMTOTAL,4
ID050955,SUMTOTAL,4
IDFL-00272951,SUMTOTAL,4
IDFL-00282819,SUMTOTAL,4
ID068680,SUMTOTAL,4
IDFL-00289933,SUMTOTAL,4
ID061408,SUMTOTAL,4
IDFL-00287095,SUMTOTAL,4
ID006911,SUMTOTAL,4
IDFL-00264428,SUMTOTAL,4
IDFL-0025946,SUMTOTAL,4
IDFL-00285046,SUMTOTAL,4
IDFL-00287091,SUMTOTAL,4
IDFL-0023933,SUMTOTAL,4
IDFL-00292885,SUMTOTAL,4
IDFL-0023805,SUMTOTAL,4
IDFL-00286286,SUMTOTAL,4
IDFL-00280217,SUMTOTAL,4
ID068725,SUMTOTAL,4
IDFL-00292135,SUMTOTAL,4
IDFL-00293999,SUMTOTAL,4
IDFL-00279583,SUMTOTAL,4
IDFL-0014410,SUMTOTAL,4
IDFL-00294681,SUMTOTAL,4
IDFL-0019894,SUMTOTAL,4
ID048922,SUMTOTAL,4
IDFL-0015560,SUMTOTAL,4
IDFL-00269248,SUMTOTAL,4
IDFL-00281553,SUMTOTAL,4
IDFL-00273368,SUMTOTAL,4
IDFL-00279990,SUMTOTAL,4
IDFL-00270973,SUMTOTAL,4
ID004656,SUMTOTAL,4
IDFL-0020930,SUMTOTAL,4
IDFL-00289778,SUMTOTAL,4
IDFL-00276696,SUMTOTAL,4
IDFL-00293801,SUMTOTAL,4
IDFL-00274486,SUMTOTAL,4
ID035523,SUMTOTAL,4
IDFL-00293873,SUMTOTAL,4
IDFL-00291977,SUMTOTAL,4
IDFL-00260873,SUMTOTAL,4
IDFL-00289446,SUMTOTAL,4
IDFL-00287331,SUMTOTAL,4
IDFL-00290989,SUMTOTAL,4
IDFL-00276837,SUMTOTAL,4
IDFL-00273452,SUMTOTAL,4
IDFL-00279404,SUMTOTAL,4
IDFL-00264004,SUMTOTAL,4
ID004463,SUMTOTAL,4
IDFL-00291954,SUMTOTAL,4
IDFL-00260874,SUMTOTAL,4
IDFL-00291158,SUMTOTAL,4
ID059326,SUMTOTAL,4
IDFL-00288940,SUMTOTAL,4
IDFL-00293254,SUMTOTAL,4
IDFL-00291980,SUMTOTAL,4
IDFL-00274683,SUMTOTAL,4
IDFL-00270247,SUMTOTAL,4
IDFL-00289775,SUMTOTAL,4
IDFL-00280485,SUMTOTAL,4
IDFL-00280631,SUMTOTAL,4
IDFL-00273691,SUMTOTAL,4
IDFL-00294079,SUMTOTAL,4
ID068123,SUMTOTAL,4
IDFL-00262277,SUMTOTAL,4
IDFL-00292760,SUMTOTAL,4
IDFL-00272747,SUMTOTAL,4
IDFL-00273435,SUMTOTAL,3
IDFL-00288403,SUMTOTAL,4
ID068764,SUMTOTAL,4
IDFL-00280769,SUMTOTAL,4
IDFL-00271095,SUMTOTAL,4
IDFL-00280497,SUMTOTAL,4
ID068321,SUMTOTAL,4
IDFL-00289695,SUMTOTAL,4
IDFL-00288483,SUMTOTAL,4
ID068366,SUMTOTAL,4
IDFL-0020905,SUMTOTAL,4
ID058819,SUMTOTAL,4
ID059745,SUMTOTAL,4
IDFL-00279556,SUMTOTAL,4
IDFL-00293620,SUMTOTAL,4
IDFL-00290546,SUMTOTAL,4
IDFL-0022130,SUMTOTAL,4
IDFL-00282470,SUMTOTAL,4
ID064051,SUMTOTAL,4
ID067847,SUMTOTAL,4
IDFL-00289137,SUMTOTAL,4
IDFL-00292872,SUMTOTAL,4
IDFL-00292869,SUMTOTAL,4
IDFL-00279943,SUMTOTAL,4
IDFL-00292384,SUMTOTAL,4
IDFL-0016232,SUMTOTAL,4
IDFL-00262438,SUMTOTAL,4
IDFL-00274036,SUMTOTAL,4
IDFL-00281371,SUMTOTAL,4
IDFL-00289302,SUMTOTAL,4
IDFL-00267278,SUMTOTAL,4
IDFL-00290689,SUMTOTAL,4
IDFL-00273612,SUMTOTAL,4
ID059393,SUMTOTAL,4
IDFL-00285047,SUMTOTAL,4
IDFL-00279970,SUMTOTAL,4
IDFL-0016233,SUMTOTAL,4
ID067373,SUMTOTAL,4
IDFL-00281682,SUMTOTAL,4
IDFL-00270816,SUMTOTAL,4
IDFL-00293619,SUMTOTAL,4
IDFL-00273414,SUMTOTAL,4
IDFL-00285030,SUMTOTAL,4
IDFL-00285032,SUMTOTAL,4
IDFL-00282759,SUMTOTAL,4
ID066566,SUMTOTAL,4
IDFL-00264388,SUMTOTAL,4
IDFL-00268971,SUMTOTAL,4
IDFL-00291719,SUMTOTAL,4
IDFL-00294361,SUMTOTAL,4
IDFL-00292148,SUMTOTAL,4
IDFL-00293024,SUMTOTAL,4
IDFL-00273466,SUMTOTAL,4
IDFL-00270259,SUMTOTAL,4
IDFL-00284195,SUMTOTAL,4
IDFL-00282998,SUMTOTAL,4
IDFL-00290661,SUMTOTAL,4
IDAC-259901017,SUMTOTAL,4
IDFL-00274037,SUMTOTAL,4
IDFL-00264395,SUMTOTAL,4
ID067455,SUMTOTAL,4
IDFL-00291609,SUMTOTAL,4
ID058142,SUMTOTAL,4
IDFL-00292445,SUMTOTAL,4
IDFL-00294623,SUMTOTAL,4
IDAC-235590917,SUMTOTAL,4
IDFL-0022737,SUMTOTAL,4
IDFL-00264972,SUMTOTAL,4
IDFL-00281723,SUMTOTAL,4
IDFL-00274889,SUMTOTAL,4
IDFL-00282020,SUMTOTAL,4
IDFL-00292443,SUMTOTAL,4
IDFL-00288111,SUMTOTAL,4
ID032933,SUMTOTAL,4
IDFL-00276651,SUMTOTAL,4
IDFL-00277678,SUMTOTAL,4
IDFL-00288051,SUMTOTAL,4
ID009629,SUMTOTAL,4
IDFL-00282239,SUMTOTAL,4
IDFL-00282240,SUMTOTAL,4
IDFL-00294362,SUMTOTAL,4
IDFL-00286199,SUMTOTAL,4
IDFL-00285737,SUMTOTAL,4
IDFL-00293618,SUMTOTAL,4
IDFL-00279444,SUMTOTAL,4
ID005688,SUMTOTAL,4
IDFL-00289705,SUMTOTAL,4
IDFL-00281512,SUMTOTAL,4
IDFL-00289481,SUMTOTAL,4
IDFL-00284930,SUMTOTAL,4
IDFL-00266691,SUMTOTAL,4
ID034337,SUMTOTAL,4
IDFL-00268876,SUMTOTAL,4
IDFL-00290168,SUMTOTAL,4
IDFL-00282308,SUMTOTAL,4
ID036440,SUMTOTAL,4
ID033944,SUMTOTAL,4
IDFL-00282254,SUMTOTAL,4
IDFL-00285533,SUMTOTAL,4
ID060492,SUMTOTAL,4
IDFL-00283964,SUMTOTAL,4
IDFL-00275051,SUMTOTAL,4
IDFL-00270956,SUMTOTAL,4
ID047069,SUMTOTAL,3
IDFL-00289463,SUMTOTAL,4
IDFL-00283965,SUMTOTAL,4
IDFL-00267058,SUMTOTAL,4
IDFL-00285440,SUMTOTAL,4
IDFL-0020681,SUMTOTAL,4
IDFL-00285418,SUMTOTAL,4
IDFL-00262919,SUMTOTAL,4
ID009094,SUMTOTAL,4
IDFL-00292436,SUMTOTAL,4
IDFL-00292866,SUMTOTAL,4
IDFL-00287629,SUMTOTAL,4
IDFL-00292867,SUMTOTAL,4
IDFL-00293275,SUMTOTAL,4
ID067525,SUMTOTAL,4
IDFL-00285535,SUMTOTAL,4
IDFL-00281980,SUMTOTAL,4
IDFL-00279938,SUMTOTAL,4
IDFL-00283966,SUMTOTAL,4
IDFL-00293874,SUMTOTAL,4
IDFL-00279939,SUMTOTAL,4
ID058146,SUMTOTAL,4
IDFL-00292444,SUMTOTAL,4
IDFL-00292152,SUMTOTAL,4
IDFL-00264414,SUMTOTAL,4
ID068566,SUMTOTAL,4
IDFL-00289387,SUMTOTAL,4
IDFL-00291238,SUMTOTAL,4
IDFL-00281649,SUMTOTAL,4
IDFL-00294080,SUMTOTAL,4
IDFL-00292888,SUMTOTAL,4
IDFL-00280146,SUMTOTAL,4
IDFL-00293784,SUMTOTAL,4
IDFL-00285925,SUMTOTAL,4
IDFL-00288317,SUMTOTAL,4
ID056678,SUMTOTAL,4
IDFL-00290216,SUMTOTAL,4
IDFL-00266876,SUMTOTAL,4
IDFL-00285148,SUMTOTAL,4
ID067194,SUMTOTAL,4
IDFL-00292654,SUMTOTAL,4
IDFL-00292897,SUMTOTAL,4
IDFL-00292899,SUMTOTAL,4
IDFL-00288077,SUMTOTAL,4
IDFL-0007466,SUMTOTAL,4
IDFL-00292898,SUMTOTAL,4
IDFL-00289464,SUMTOTAL,4
IDFL-00284495,SUMTOTAL,4
IDFL-00289465,SUMTOTAL,4
IDFL-00273780,SUMTOTAL,4
IDFL-00293042,SUMTOTAL,4
IDFL-00269257,SUMTOTAL,4
IDFL-00274379,SUMTOTAL,4
IDFL-00292900,SUMTOTAL,4
IDFL-00282971,SUMTOTAL,4
ID065289,SUMTOTAL,4
IDFL-00288078,SUMTOTAL,4
IDFL-00286914,SUMTOTAL,4
IDFL-00292901,SUMTOTAL,4
IDFL-00287048,SUMTOTAL,4
IDFL-00291024,SUMTOTAL,4
IDFL-00285200,SUMTOTAL,4
IDFL-00285466,SUMTOTAL,4
ID036064,SUMTOTAL,4
ID064334,SUMTOTAL,4
IDFL-00292903,SUMTOTAL,4
IDFL-00289117,SUMTOTAL,4
IDFL-00285202,SUMTOTAL,4
IDFL-00292461,SUMTOTAL,4
IDFL-00294609,SUMTOTAL,4
ID041042,SUMTOTAL,4
IDFL-00294672,SUMTOTAL,4
IDFL-00285467,SUMTOTAL,4
IDFL-00288491,SUMTOTAL,4
IDFL-00292904,SUMTOTAL,4
IDFL-00293045,SUMTOTAL,4
ID008149,SUMTOTAL,4
IDFL-00289447,SUMTOTAL,4
IDFL-00288332,SUMTOTAL,4
IDFL-00289210,SUMTOTAL,4
IDFL-00287704,SUMTOTAL,4
IDFL-00293087,SUMTOTAL,4
ID057097,SUMTOTAL,4
IDFL-00285469,SUMTOTAL,4
IDFL-00273864,SUMTOTAL,4
IDFL-00291831,SUMTOTAL,4
IDFL-00287653,SUMTOTAL,4
IDFL-00289213,SUMTOTAL,4
IDFL-00281423,SUMTOTAL,4
IDFL-0010223,SUMTOTAL,4
IDAC-291310418,SUMTOTAL,4
IDFL-00285348,SUMTOTAL,4
ID032416,SUMTOTAL,4
ID007449,SUMTOTAL,4
IDFL-00293075,SUMTOTAL,4
ID053149,SUMTOTAL,
IDFL-00291345,SUMTOTAL,4
IDFL-00291347,SUMTOTAL,4
IDFL-00293767,SUMTOTAL,4
IDFL-00282210,SUMTOTAL,4
ID060661,SUMTOTAL,4
IDFL-00291365,SUMTOTAL,4
IDFL-00292655,SUMTOTAL,4
IDFL-00285815,SUMTOTAL,4
IDFL-00294433,SUMTOTAL,4
IDFL-00293607,SUMTOTAL,4
IDFL-00262357,SUMTOTAL,4
IDFL-00288408,SUMTOTAL,4
IDFL-00285205,SUMTOTAL,4
IDFL-00274545,SUMTOTAL,4
ID066060,SUMTOTAL,4
IDFL-00294434,SUMTOTAL,4
IDFL-00285816,SUMTOTAL,4
ID009002,SUMTOTAL,4
IDFL-00274692,SUMTOTAL,4
IDFL-00293001,SUMTOTAL,4
IDFL-00262461,SUMTOTAL,4
IDFL-00293034,SUMTOTAL,4
IDFL-00291148,SUMTOTAL,4
IDFL-00293172,SUMTOTAL,4
IDFL-00284770,SUMTOTAL,4
IDFL-00293875,SUMTOTAL,4
IDFL-00281990,SUMTOTAL,4
IDFL-00274693,SUMTOTAL,4
IDFL-00284128,SUMTOTAL,4
IDFL-00276826,SUMTOTAL,4
ID055584,SUMTOTAL,4
IDFL-00264930,SUMTOTAL,4
ID046816,SUMTOTAL,4
ID026695,SUMTOTAL,4
IDFL-00266080,SUMTOTAL,4
IDFL-00291147,SUMTOTAL,4
IDFL-00285489,SUMTOTAL,4
ID067297,SUMTOTAL,4
IDFL-00286879,SUMTOTAL,4
IDFL-00292311,SUMTOTAL,4
IDFL-00293033,SUMTOTAL,4
IDFL-00268753,SUMTOTAL,4
IDFL-00291192,SUMTOTAL,4
IDFL-00280523,SUMTOTAL,4
IDFL-00283857,SUMTOTAL,4
IDFL-00284773,SUMTOTAL,4
ID000544,SUMTOTAL,4
IDFL-00280531,SUMTOTAL,4
IDFL-0013847,SUMTOTAL,4
IDFL-00291715,SUMTOTAL,4
IDFL-00292442,SUMTOTAL,4
IDFL-00289513,SUMTOTAL,4
IDFL-00289504,SUMTOTAL,4
IDFL-0017135,SUMTOTAL,4
IDFL-00283856,SUMTOTAL,4
IDFL-00294078,SUMTOTAL,4
IDFL-00284774,SUMTOTAL,4
ID003509,SUMTOTAL,1
IDFL-00267838,SUMTOTAL,4
IDFL-00290335,SUMTOTAL,4
IDFL-00271153,SUMTOTAL,4
IDFL-00293569,SUMTOTAL,4
IDFL-00281544,SUMTOTAL,4
IDFL-00283855,SUMTOTAL,4
IDFL-00290192,SUMTOTAL,4
ID033470,SUMTOTAL,4
IDFL-00290194,SUMTOTAL,4
IDAC-320900918,SUMTOTAL,4
IDFL-00286722,SUMTOTAL,4
IDFL-00285827,SUMTOTAL,4
IDFL-00287470,SUMTOTAL,4
IDFL-00292133,SUMTOTAL,4
IDFL-00293703,SUMTOTAL,4
ID046997,SUMTOTAL,4
ID008714,SUMTOTAL,4
IDFL-00292134,SUMTOTAL,4
IDFL-00279423,SUMTOTAL,4
IDFL-00280536,SUMTOTAL,4
ID033467,SUMTOTAL,4
ID000739,SUMTOTAL,4
ID036731,SUMTOTAL,4
IDFL-00280537,SUMTOTAL,4
ID008705,SUMTOTAL,4
IDFL-00285679,SUMTOTAL,4
IDFL-00293968,SUMTOTAL,4
ID053393,SUMTOTAL,4
IDFL-00282303,SUMTOTAL,4
IDFL-0022966,SUMTOTAL,4
IDFL-0021030,SUMTOTAL,4
IDFL-00293969,SUMTOTAL,4
IDFL-00292136,SUMTOTAL,4
ID065058,SUMTOTAL,4
IDFL-00293280,SUMTOTAL,4
ID026576,SUMTOTAL,4
IDFL-00274143,SUMTOTAL,4
IDFL-00292887,SUMTOTAL,4
IDFL-00280640,SUMTOTAL,4
IDFL-00280016,SUMTOTAL,4
IDFL-00271148,SUMTOTAL,4
ID057382,SUMTOTAL,4
IDFL-00292288,SUMTOTAL,4
IDFL-00284497,SUMTOTAL,4
IDFL-00289334,SUMTOTAL,4
IDFL-00284468,SUMTOTAL,4
IDFL-00276883,SUMTOTAL,4
IDFL-00265081,SUMTOTAL,4
IDFL-0016691,SUMTOTAL,4
IDFL-00292205,SUMTOTAL,4
IDFL-00289902,SUMTOTAL,4
IDFL-00289903,SUMTOTAL,4
IDFL-00286660,SUMTOTAL,4
IDFL-00289776,SUMTOTAL,4
ID063359,SUMTOTAL,4
IDFL-00289976,SUMTOTAL,4
IDFL-00289975,SUMTOTAL,4
IDFL-00289951,SUMTOTAL,4
IDFL-00291622,SUMTOTAL,4
ID039264,SUMTOTAL,3
ID039937,SUMTOTAL,4
IDFL-0022833,SUMTOTAL,4
IDFL-00266549,SUMTOTAL,4
IDFL-00269344,SUMTOTAL,4
IDFL-00260219,SUMTOTAL,4
IDFL-0006189,SUMTOTAL,4
IDFL-00269696,SUMTOTAL,4
IDFL-00285052,SUMTOTAL,4
IDFL-00269350,SUMTOTAL,4
IDFL-00292737,SUMTOTAL,4
IDFL-00285700,SUMTOTAL,4
IDFL-00260274,SUMTOTAL,4
IDFL-00289950,SUMTOTAL,4
IDFL-00287008,SUMTOTAL,4
IDFL-00287005,SUMTOTAL,4
IDFL-00289255,SUMTOTAL,4
IDFL-00266674,SUMTOTAL,4
IDFL-00290075,SUMTOTAL,4
IDFL-00290078,SUMTOTAL,4
IDFL-00289329,SUMTOTAL,4
IDFL-00268654,SUMTOTAL,4
IDFL-00265369,SUMTOTAL,4
IDFL-00282125,SUMTOTAL,4
ID065075,SUMTOTAL,4
IDFL-0024727,SUMTOTAL,4
IDFL-0024223,SUMTOTAL,4
IDFL-00294200,SUMTOTAL,4
IDFL-00268655,SUMTOTAL,4
IDFL-00288475,SUMTOTAL,4
IDFL-00289515,SUMTOTAL,4
IDFL-0021034,SUMTOTAL,4
IDFL-0024292,SUMTOTAL,4
IDFL-00289516,SUMTOTAL,4
IDFL-00294561,SUMTOTAL,4
IDFL-0025162,SUMTOTAL,4
IDFL-00269490,SUMTOTAL,4
IDFL-0024862,SUMTOTAL,4
IDFL-00276462,SUMTOTAL,4
IDFL-00290671,SUMTOTAL,4
ID005053,SUMTOTAL,4
IDFL-00266561,SUMTOTAL,4
IDFL-00287758,SUMTOTAL,4
IDFL-00286246,SUMTOTAL,4
IDFL-0021035,SUMTOTAL,4
IDFL-00268089,SUMTOTAL,4
ID046141,SUMTOTAL,4
IDFL-00280540,SUMTOTAL,4
IDFL-00281449,SUMTOTAL,4
IDFL-00283749,SUMTOTAL,4
IDFL-00283501,SUMTOTAL,4
IDFL-0025598,SUMTOTAL,4
IDFL-00290524,SUMTOTAL,4
IDFL-00293629,SUMTOTAL,4
IDFL-0010449,SUMTOTAL,4
IDFL-00266399,SUMTOTAL,4
IDFL-00293630,SUMTOTAL,4
IDFL-00287762,SUMTOTAL,4
IDFL-00266401,SUMTOTAL,4
ID042577,SUMTOTAL,4
ID009710,SUMTOTAL,4
ID052701,SUMTOTAL,4
IDFL-00287767,SUMTOTAL,4
ID067310,SUMTOTAL,4
ID067028,SUMTOTAL,4
IDFL-00267279,SUMTOTAL,4
ID068878,SUMTOTAL,4
IDFL-00289530,SUMTOTAL,4
IDFL-00289603,SUMTOTAL,4
IDFL-00262464,SUMTOTAL,4
ID064757,SUMTOTAL,4
ID065916,SUMTOTAL,4
IDFL-00286400,SUMTOTAL,4
IDFL-0008747,SUMTOTAL,4
IDFL-00286402,SUMTOTAL,4
IDFL-00293431,SUMTOTAL,4
IDFL-0020819,SUMTOTAL,4
IDFL-00276534,SUMTOTAL,4
IDFL-00286659,SUMTOTAL,4
IDFL-00293598,SUMTOTAL,4
IDFL-00290684,SUMTOTAL,4
IDFL-00262287,SUMTOTAL,4
IDFL-00282624,SUMTOTAL,4
IDFL-00285961,SUMTOTAL,4
IDFL-00286376,SUMTOTAL,4
IDFL-00286377,SUMTOTAL,4
IDFL-00286385,SUMTOTAL,4
IDFL-00286387,SUMTOTAL,4
IDFL-00286390,SUMTOTAL,4
IDFL-00286391,SUMTOTAL,4
IDFL-0016959,SUMTOTAL,4
IDFL-0023501,SUMTOTAL,4
IDFL-00292309,SUMTOTAL,4
IDFL-00289810,SUMTOTAL,4
IDFL-00290339,SUMTOTAL,4
IDFL-0024224,SUMTOTAL,4
IDFL-00269067,SUMTOTAL,4
IDFL-00284451,SUMTOTAL,4
IDFL-00261491,SUMTOTAL,4
IDFL-0025174,SUMTOTAL,4
IDFL-00288496,SUMTOTAL,4
IDFL-00273852,SUMTOTAL,4
IDFL-00273855,SUMTOTAL,4
IDFL-0007462,SUMTOTAL,4
IDFL-00285318,SUMTOTAL,4
IDFL-00280686,SUMTOTAL,4
IDFL-00291359,SUMTOTAL,4
IDFL-00292784,SUMTOTAL,4
IDFL-0008508,SUMTOTAL,4
IDFL-00286658,SUMTOTAL,4
IDFL-0017018,SUMTOTAL,4
ID009081,SUMTOTAL,4
IDFL-0012760,SUMTOTAL,4
IDFL-0016767,SUMTOTAL,4
IDFL-00283509,SUMTOTAL,4
IDFL-0018941,SUMTOTAL,4
IDFL-0018990,SUMTOTAL,4
IDFL-00291000,SUMTOTAL,4
IDFL-00262259,SUMTOTAL,4
IDFL-00263763,SUMTOTAL,4
ID002486,SUMTOTAL,4
IDFL-00282087,SUMTOTAL,4
IDFL-00290217,SUMTOTAL,4
IDFL-0023858,SUMTOTAL,4
IDFL-00282185,SUMTOTAL,4
IDAC-290260418,SUMTOTAL,4
IDFL-00293473,SUMTOTAL,4
IDFL-00274970,SUMTOTAL,4
IDFL-00260456,SUMTOTAL,4
ID060714,SUMTOTAL,4
IDFL-00287447,SUMTOTAL,4
IDFL-00276648,SUMTOTAL,4
IDFL-00287450,SUMTOTAL,4
IDFL-00274971,SUMTOTAL,4
IDFL-00270477,SUMTOTAL,4
IDFL-00294350,SUMTOTAL,4
IDFL-00277785,SUMTOTAL,4
IDFL-00263694,SUMTOTAL,4
IDFL-00284833,SUMTOTAL,4
IDFL-00286727,SUMTOTAL,4
ID063894,SUMTOTAL,4
IDFL-00276538,SUMTOTAL,4
IDFL-00267990,SUMTOTAL,4
IDFL-00270185,SUMTOTAL,4
IDFL-0019502,SUMTOTAL,4
IDFL-00284826,SUMTOTAL,4
IDFL-00286723,SUMTOTAL,4
IDFL-00284828,SUMTOTAL,4
IDFL-0012773,SUMTOTAL,4
IDFL-00266891,SUMTOTAL,4
ID006683,SUMTOTAL,4
IDFL-00290262,SUMTOTAL,4
IDFL-00293556,SUMTOTAL,4
IDFL-00293931,SUMTOTAL,4
IDFL-00267232,SUMTOTAL,4
IDFL-0014781,SUMTOTAL,4
IDFL-00269527,SUMTOTAL,4
IDFL-00293933,SUMTOTAL,4
IDFL-00293932,SUMTOTAL,4
